name,passmark,rank,value,price
[Dual CPU] Intel Xeon E5506 @ 2.13GHz,5004,356,164.93,30.34
[Dual CPU] Intel Xeon E5507 @ 2.27GHz,5434,344,5.95,913.82
[Dual CPU] Intel Xeon E5520 @ 2.27GHz,7425,292,123.79,59.98
[Dual CPU] Intel Xeon E5530 @ 2.40GHz,7704,284,128.40,60.0
[Dual CPU] Intel Xeon E5540 @ 2.53GHz,7848,278,66.51,118.0
[Dual CPU] Intel Xeon E5603 @ 1.60GHz,4139,376,16.04,258.08
[Dual CPU] Intel Xeon E5606 @ 2.13GHz,5548,342,12.67,438.0
[Dual CPU] Intel Xeon E5607 @ 2.27GHz,5992,329,13.68,438.0
[Dual CPU] Intel Xeon E5620 @ 2.40GHz,8066,272,295.46,27.3
[Dual CPU] Intel Xeon E5630 @ 2.53GHz,8308,265,23.08,359.9
[Dual CPU] Intel Xeon E5640 @ 2.67GHz,8790,251,73.88,118.98
[Dual CPU] Intel Xeon E5645 @ 2.40GHz,10319,217,47.78,215.96
[Dual CPU] Intel Xeon E5649 @ 2.53GHz,10310,218,44.83,230.0
[Dual CPU] Intel Xeon E7- 2870 @ 2.40GHz,12016,184,1.42,8454.0
[Quad CPU] Intel Xeon E7- 4850 @ 2.00GHz,17269,124,107.96,159.96
[Quad CPU] Intel Xeon E7- 4860 @ 2.27GHz,17337,123,131.38,131.96
[Dual CPU] Intel Xeon E7- 4870 @ 2.40GHz,16047,135,42.45,378.0
[Quad CPU] Intel Xeon E7- 4870 @ 2.40GHz,14223,154,18.81,756.0
[Quad CPU] Intel Xeon E7- 8837 @ 2.67GHz,12698,172,15.87,799.96
[Dual CPU] Intel Xeon E7- 8837 @ 2.67GHz,10044,226,25.11,399.98
[Dual CPU] Intel Xeon E7-2850 @ 2.00GHz,12145,181,44.98,270.0
[Dual CPU] Intel Xeon E7-4820 v3 @ 1.90GHz,15686,142,NA,
[Quad CPU] Intel Xeon E7-4820 v4 @ 2.00GHz,20211,100,3.36,6008.0
[Quad CPU] Intel Xeon E7-4850 v2 @ 2.30GHz,16028,136,NA,
[Dual CPU] Intel Xeon E7-4890 v2 @ 2.80GHz,22412,77,1.81,12400.0
[Quad CPU] Intel Xeon E7-8880L v3 @ 2.00GHz,31897,18,NA,
[Quad CPU] Intel Xeon E7330 @ 2.40GHz,7021,302,20.65,340.0
[Dual CPU] Intel Xeon E7340 @ 2.40GHz,5444,343,87.81,62.0
[Quad CPU] Intel Xeon E7430 @ 2.13GHz,7751,282,NA,
[Dual CPU] Intel Xeon E7440 @ 2.40GHz,5376,346,29.87,179.98
[Quad CPU] Intel Xeon E7440 @ 2.40GHz,10195,221,28.32,359.96
[Quad CPU] Intel Xeon E7450 @ 2.40GHz,9573,236,40.56,236.0
[Quad CPU] Intel Xeon E7520 @ 1.87GHz,9041,242,14.31,631.8
[Dual CPU] Intel Xeon Gold 5115 @ 2.40GHz,22011,81,8.06,2731.06
[Dual CPU] Intel Xeon Gold 5117 @ 2.00GHz,24299,57,NA,
[Dual CPU] Intel Xeon Gold 5117M @ 2.00GHz,21250,87,NA,
[Dual CPU] Intel Xeon Gold 5118 @ 2.30GHz,21505,83,7.84,2742.1
[Dual CPU] Intel Xeon Gold 5120 @ 2.20GHz,26018,48,8.33,3122.0
[Dual CPU] Intel Xeon Gold 5122 @ 3.60GHz,17491,121,6.75,2589.98
[Quad CPU] Intel Xeon Gold 5122 @ 3.60GHz,26139,47,5.05,5179.96
[Dual CPU] Intel Xeon Gold 6126 @ 2.60GHz,27262,41,7.21,3782.16
[Dual CPU] Intel Xeon Gold 6128 @ 3.40GHz,22869,73,6.21,3684.54
[Dual CPU] Intel Xeon Gold 6130 @ 2.10GHz,22620,74,5.80,3899.98
[Dual CPU] Intel Xeon Gold 6132 @ 2.60GHz,27522,38,6.26,4396.0
[Dual CPU] Intel Xeon Gold 6134 @ 3.20GHz,25495,51,5.59,4558.0
[Dual CPU] Intel Xeon Gold 6136 @ 3.00GHz,28778,32,5.37,5355.64
[Dual CPU] Intel Xeon Gold 6137 @ 3.90GHz,27932,36,NA,
[Dual CPU] Intel Xeon Gold 6138 @ 2.00GHz,35063,11,6.59,5319.98
[Dual CPU] Intel Xeon Gold 6140 @ 2.30GHz,33297,16,6.43,5179.98
[Dual CPU] Intel Xeon Gold 6142 @ 2.60GHz,28848,30,4.70,6137.98
[Quad CPU] Intel Xeon Gold 6142M @ 2.60GHz,34600,12,NA,
[Dual CPU] Intel Xeon Gold 6144 @ 3.50GHz,28770,33,4.92,5850.0
[Dual CPU] Intel Xeon Gold 6146 @ 3.20GHz,29158,28,3.99,7316.68
[Dual CPU] Intel Xeon Gold 6148 @ 2.40GHz,37650,4,6.41,5870.0
[Dual CPU] Intel Xeon Gold 6150 @ 2.70GHz,31175,20,NA,
[Dual CPU] Intel Xeon Gold 6152 @ 2.10GHz,35387,10,4.56,7752.38
[Quad CPU] Intel Xeon Gold 6152 @ 2.10GHz,40785,2,2.63,15504.76
[Dual CPU] Intel Xeon Gold 6154 @ 3.00GHz,36640,5,4.77,7679.56
[Dual CPU] Intel Xeon L5240 @ 3.00GHz,4469,368,71.16,62.8
[Dual CPU] Intel Xeon L5320 @ 1.86GHz,4286,372,30.62,139.98
[Dual CPU] Intel Xeon L5335 @ 2.00GHz,4891,360,130.15,37.58
[Dual CPU] Intel Xeon L5408 @ 2.13GHz,5624,340,NA,
[Dual CPU] Intel Xeon L5410 @ 2.33GHz,6120,325,30.58,200.16
[Dual CPU] Intel Xeon L5420 @ 2.50GHz,6468,314,117.60,55.0
[Dual CPU] Intel Xeon L5430 @ 2.66GHz,6072,327,19.22,315.9
[Dual CPU] Intel Xeon L5506 @ 2.13GHz,4928,358,11.00,448.0
[Dual CPU] Intel Xeon L5518 @ 2.13GHz,6904,305,NA,
[Dual CPU] Intel Xeon L5520 @ 2.27GHz,6944,304,268.73,25.84
[Dual CPU] Intel Xeon L5530 @ 2.40GHz,7939,274,284.35,27.92
[Dual CPU] Intel Xeon L5630 @ 2.13GHz,7006,303,202.14,34.66
[Dual CPU] Intel Xeon L5638 @ 2.00GHz,8952,246,64.03,139.8
[Dual CPU] Intel Xeon L5639 @ 2.13GHz,9598,235,NA,
[Dual CPU] Intel Xeon L5640 @ 2.27GHz,9678,234,161.46,59.94
[Quad CPU] Intel Xeon L7455 @ 2.13GHz,9741,232,NA,
[Dual CPU] Intel Xeon MP 2.50GHz,550,443,NA,
[Dual CPU] Intel Xeon MP 2.70GHz,539,445,5.99,90.0
[Dual CPU] Intel Xeon MP 3.00GHz,624,439,NA,
[Dual CPU] Intel Xeon MV 3.20GHz,1609,425,NA,
[Dual CPU] Intel Xeon Platinum 8124M @ 3.00GHz,36109,6,NA,
[Dual CPU] Intel Xeon Platinum 8160M @ 2.10GHz,35823,8,2.32,15408.0
[Dual CPU] Intel Xeon Platinum 8168 @ 2.70GHz,39104,3,3.32,11780.0
[Dual CPU] Intel Xeon Platinum 8173M @ 2.00GHz,35438,9,NA,
[Dual CPU] Intel Xeon Platinum 8175M @ 2.50GHz,36068,7,NA,
[Quad CPU] Intel Xeon Platinum 8180 @ 2.50GHz,44139,1,1.10,40060.0
[Dual CPU] Intel Xeon Platinum 8180 @ 2.50GHz,34585,13,1.73,20030.0
[Dual CPU] Intel Xeon Silver 4108 @ 1.80GHz,15702,141,17.16,915.02
[Dual CPU] Intel Xeon Silver 4110 @ 2.10GHz,17084,125,15.73,1085.98
[Dual CPU] Intel Xeon Silver 4112 @ 2.60GHz,13615,164,13.09,1039.92
[Dual CPU] Intel Xeon Silver 4114 @ 2.20GHz,19313,108,13.39,1441.84
[Dual CPU] Intel Xeon Silver 4116 @ 2.10GHz,20362,99,9.08,2242.32
[Dual CPU] Intel Xeon W5580 @ 3.20GHz,10110,223,47.23,214.06
[Dual CPU] Intel Xeon W5590 @ 3.33GHz,10348,215,2.06,5017.9
[Dual CPU] Intel Xeon W5647 @ 2.93GHz,10279,219,NA,
[Dual CPU] Intel Xeon X5260 @ 3.33GHz,4757,363,17.08,278.48
[Dual CPU] Intel Xeon X5270 @ 3.50GHz,4689,364,NA,
[Dual CPU] Intel Xeon X5272 @ 3.40GHz,4890,361,17.46,280.0
[Dual CPU] Intel Xeon X5355 @ 2.66GHz,5770,334,70.37,82.0
[Dual CPU] Intel Xeon X5365 @ 3.00GHz,6223,322,31.27,199.0
[Dual CPU] Intel Xeon X5450 @ 3.00GHz,7451,291,74.52,99.98
[Dual CPU] Intel Xeon X5460 @ 3.16GHz,7845,279,39.31,199.56
[Dual CPU] Intel Xeon X5470 @ 3.33GHz,8156,269,21.58,378.0
[Dual CPU] Intel Xeon X5472 @ 3.00GHz,7780,281,17.29,450.0
[Dual CPU] Intel Xeon X5482 @ 3.20GHz,8197,268,37.28,219.9
[Dual CPU] Intel Xeon X5492 @ 3.40GHz,8688,254,3.12,2782.58
[Dual CPU] Intel Xeon X5550 @ 2.67GHz,8971,244,259.73,34.54
[Dual CPU] Intel Xeon X5560 @ 2.80GHz,9084,241,78.38,115.9
[Dual CPU] Intel Xeon X5570 @ 2.93GHz,9533,238,53.56,178.0
[Dual CPU] Intel Xeon X5647 @ 2.93GHz,9844,230,24.64,399.5
[Dual CPU] Intel Xeon X5650 @ 2.67GHz,11335,198,222.87,50.86
[Dual CPU] Intel Xeon X5660 @ 2.80GHz,11648,192,64.50,180.6
[Dual CPU] Intel Xeon X5667 @ 3.07GHz,10334,216,65.41,158.0
[Dual CPU] Intel Xeon X5670 @ 2.93GHz,12278,179,153.48,80.0
[Dual CPU] Intel Xeon X5672 @ 3.20GHz,10075,225,17.76,567.44
[Dual CPU] Intel Xeon X5675 @ 3.07GHz,12593,173,78.72,159.98
[Dual CPU] Intel Xeon X5677 @ 3.47GHz,11302,199,53.82,210.0
[Dual CPU] Intel Xeon X5679 @ 3.20GHz,13618,163,NA,
[Dual CPU] Intel Xeon X5680 @ 3.33GHz,13593,166,67.97,200.0
[Dual CPU] Intel Xeon X5687 @ 3.60GHz,11984,186,117.67,101.84
[Dual CPU] Intel Xeon X5690 @ 3.47GHz,13798,156,49.63,278.0
[Dual CPU] Intel Xeon X5698 @ 4.40GHz,8488,259,NA,
[Quad CPU] Intel Xeon X7350 @ 2.93GHz,9542,237,66.28,143.96
[Dual CPU] Intel Xeon X7350 @ 2.93GHz,6594,310,91.61,71.98
[3-Way] Intel Xeon X7460 @ 2.66GHz,7672,286,3.61,2126.85
[Quad CPU] Intel Xeon X7460 @ 2.66GHz,12068,182,4.26,2835.8
[Dual CPU] Intel Xeon X7460 @ 2.66GHz,8721,253,6.15,1417.9
[Quad CPU] Intel Xeon X7542 @ 2.67GHz,8636,256,6.36,1356.96
[Quad CPU] Intel Xeon X7550 @ 2.00GHz,11498,193,10.45,1100.0
[Dual CPU] Intel Xeon X7550 @ 2.00GHz,9937,229,18.07,550.0
[Quad CPU] Intel Xeon X7560 @ 2.27GHz,13145,169,149.38,88.0
[Dual CPU] Intel Xeon X7560 @ 2.27GHz,11794,189,268.05,44.0
[8-Way] Intel Xeon X7560 @ 2.27GHz,17658,120,100.33,176.0
[Dual CPU] Quad-Core AMD Opteron 2352,4171,373,59.59,70.0
[Dual CPU] Quad-Core AMD Opteron 2358 SE,5042,355,11.46,440.02
[Dual CPU] Quad-Core AMD Opteron 8350,4290,371,9.75,439.98
[Quad CPU] Quad-Core AMD Opteron 8356,7170,296,163.10,43.96
[Dual CPU] Quad-Core AMD Opteron 8356,4376,370,199.09,21.98
[Dual CPU] Quad-Core AMD Opteron 8378,5382,345,30.51,176.42
[Dual CPU] Quad-Core AMD Opteron 8393 SE,6864,307,NA,
[Dual CPU] Six-Core AMD Opteron 2419 EE,5654,337,NA,
[Dual CPU] Six-Core AMD Opteron 2423 HE,5969,330,NA,
